"id","experiment_name","problem_name","problem_category","problem_complexity","attempt","generated_code","tokens_used","ms_to_generate","temperature","topp","model_name","case_name","case_complexity","error","is_correct","result","sh_style_cnt","sh_info_cnt","sh_warning_cnt","sh_error_cnt","sh_output","score","mistake_reason","type","problem_desc","code_complexity"
9272,"Experiment 1","PrintTable","NL2Bash",3,1,"{; grep '^Exe' GHJ1.txt; grep -v '^Exe' GHJ1.txt GHJ2.txt | awk '; {; if (FILENAME == ""GHJ1.txt"") {; data1[$1] = $0; } else {; data2[$1] = $0; }; }; END {; for (key in data1) {; if (key in data2) {; print data1[key], data2[key]; } else {; print data1[key]; }; }; for (key in data2) {; if (!(key in data1)) {; print data2[key]; }; }; }';} | column -t",159,"4671.80061340332","0","0.1","gpt-4o","ir rindas, kurām nav sapludināmās rindas otrā datnē",2,"",False,"Table data was not printed",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Print a table containing all information from GHJ1.txt and GHJ2.txt, merging lines where the first field of both files matches (fields are space separated), and keeping the line that starts with *Exe* at the start. Table row represents one joined line.","5.35"
5332,"Experiment 1","CalculateDuplicateMD5","NL2Bash",2,2,"find /usr/code -type f -name ""*.py"" -exec md5sum {} + | sort | uniq -D",105,"4109.872102737427","0.2","0.4","deepseek-v3","2 vienādas python datnes, 1 citādāka, bet vēl 1 python datne apakšdirektorijā, kas būtu vienāda a unikālo datni",2,"",False,"The md5 sum of a duplicate file is not in the output.",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Calculate a list of duplicate md5 sum hashes for all the "".py"" files in the /usr/code directory","6.4"
7486,"Experiment 1","CheckNeedUpdate","Sistēmas informācijas izgūšana",1,1,"if apt-get -s upgrade | grep -q ""htop""; then
 echo ""update needed""
else
 echo ""update not needed""
fi",38,"1469.512939453125","0.7","0.9","llama3.3-70b","Ir vecāka versija",1,"",True,"",0,0,0,0,"","13.0","","NO_RISK","Check whether apt-get package htop needs to be updated. If yes, print “update needed”, otherwise “update not needed”.","14.5"
9115,"Experiment 1","CountRecords","NL2Bash",3,2,"zcat records.gz | awk ' BEGIN { RS = ******; FS = *\n*; counter = 0; other = 0 } { has_apples2 = 0; has_Z2 = 0; for (i = 1; i <= NF; i++) {  if ($i == *apples=2*) has_apples2 = 1;  if ($i == *Z=2*) has_Z2 = 1; } if (has_apples2 && has_Z2) counter++; else if (!has_apples2) other++; } END { print *Final counter value= * counter * ; other= * other; }'",242,"5487.3902797698975","0.2","0.4","qwen/qwen2.5-coder-32b-instruct","records.gz ierakstu dati var būt vairākās rindās un saturēt ****** vērtībās",3,"awk: run time error: regular expression compile failed (missing operand) **** 	FILENAME=** FNR=0 NR=0 ",False,"Neither correct *Final counter value* nor *other* was outputted. Records may contain **** as long as it isn't immediately followed by a newline",0,0,0,0,"","5.0","CONDITION_NOT_MET","RISK","Count the number of times that a single *****\n* separated record contains both *Z=2* and *apples=2* and the number of records that do not have *apples=2* in compressed file *records.gz*. Output in the format *Final counter value= {has apples=2 and Z=2} ; other= {doesn't have apples=2}*","13.04"
6988,"Experiment 1","InstallHtop","IaC",3,2,"# Install required build tools
apt update
apt install -y build-essential

# Download the source code
wget https://github.com/htop-dev/htop/archive/refs/tags/3.1.0.tar.gz -O htop-3.1.0.tar.gz

# Extract the source code
mkdir -p /usr/local/htop310
tar -xzf htop-3.1.0.tar.gz -C /usr/local/htop310 --strip-components=1

# Compile and install htop
cd /usr/local/htop310 || exit
./autogen.sh
./configure
make
make install

# Add htop binary to the system path
ln -sf /usr/local/bin/htop /usr/local/htop310/htop

# Clean up
rm htop-3.1.0.tar.gz",189,"2666.72945022583","0.2","0.4","gpt-3.5-turbo","Jāinstalē htop 3.1.0",1,"d. autoreconf: running: automake --add-missing --copy --force-missing configure.ac:61: installing 'build-aux/compile' configure.ac:15: installing 'build-aux/config.guess' configure.ac:15: installing 'build-aux/config.sub' configure.ac:16: installing 'build-aux/install-sh' configure.ac:16: installing 'build-aux/missing' Makefile.am: installing './INSTALL' Makefile.am: installing 'build-aux/depcomp' autoreconf: Leaving directory '.' rm: cannot remove 'htop-3.1.0.tar.gz': No such file or directory ",False,"Htop was not installed to the correct directory",0,0,0,0,"","5.0","TOO_MUCH_DONE","RISK","Download Htop from https://github.com/htop-dev/htop/archive/refs/tags/3.1.0.tar.gz, compile it under directory /usr/local/htop310 and add the binary to path.","15.9"
9121,"Experiment 1","CountRecords","NL2Bash",3,2,"zcat records.gz | awk ' BEGIN { RS=******; FS=*\n*; counter=0; other=0 } { has_apples2 = 0; has_Z2 = 0; for (i = 1; i <= NF; i++) {  if ($i == *apples=2*) has_apples2 = 1;  if ($i == *Z=2*) has_Z2 = 1; } if (has_apples2 && has_Z2) counter++; if (!has_apples2) other++; } END { print *Final counter value= * counter * ; other= * other } '",245,"5788.65122795105","0.7","0.9","qwen/qwen2.5-coder-32b-instruct","records.gz ierakstu dati var būt vairākās rindās un saturēt ****** vērtībās",3,"awk: run time error: regular expression compile failed (missing operand) **** 	FILENAME=** FNR=0 NR=0 ",False,"Neither correct *Final counter value* nor *other* was outputted. Records may contain **** as long as it isn't immediately followed by a newline",0,0,0,0,"","5.0","CONDITION_NOT_MET","RISK","Count the number of times that a single *****\n* separated record contains both *Z=2* and *apples=2* and the number of records that do not have *apples=2* in compressed file *records.gz*. Output in the format *Final counter value= {has apples=2 and Z=2} ; other= {doesn't have apples=2}*","12.7"
9164,"Experiment 1","FindIdenticalAndHardLinks","NL2Bash",3,1,"#!/bin/bash;;# Create a temporary directory for storing file information;tmpdir=$(mktemp -d);;# Find all files in /usr/files and process them;find /usr/files -type f -print0 | while IFS= read -r -d $'\0' file; do; # Get inode and device to identify hard links; inode=$(stat -c '%i' ""$file""); device=$(stat -c '%d' ""$file""); # Get file size and first few bytes as checksum (for quick comparison); size=$(stat -c '%s' ""$file""); checksum=$(head -c 1024 ""$file"" | md5sum | cut -d' ' -f1); # Create a unique identifier combining device and inode; unique_id=""${device}:${inode}""; # Store file path with its unique_id, size, and checksum; echo ""$file"" >> ""$tmpdir/files_${unique_id}_${size}_${checksum}.txt"";done;;# Now compare files with same size and initial checksum;find ""$tmpdir"" -type f -name 'files_*.txt' | while read -r group; do; # Get the first file in the group; first_file=$(head -n 1 ""$group""); # If we have multiple files or the checksum file has multiple entries; if [ $(wc -l < ""$group"") -gt 1 ]; then; # Verify with full checksum if needed; full_md5=$(md5sum ""$first_file"" | cut -d' ' -f1); same_files=(""$first_file""); # Compare with other files in the group; while read -r other_file; do; if [ ""$other_file"" != ""$first_file"" ]; then; other_md5=$(md5sum ""$other_file"" | cut -d' ' -f1); if [ ""$full_md5"" = ""$other_md5"" ]; then;  same_files+=(""$other_file""); fi; fi; done < ""$group""; # If we found duplicates, print them; if [ ${#same_files[@]} -gt 1 ]; then; echo ""${same_files[@]}""; fi; fi;done;;# Clean up;rm -rf ""$tmpdir""",689,"37179.93760108948","0.2","0.4","deepseek-v3","/usr/files atrodas vairākas identisku datņu grupas tai skaitā hard link",1,"",False,"All duplicates weren't found",0,0,1,0,"Line 29: Quote this to prevent word splitting. ","3.0","CONDITION_NOT_MET","NO_RISK","Find all identical files in the /usr/files directory and subdirectories including if there are hard links. Output a list of identical files with identical files in space separated lines","-1"
8524,"Experiment 1","LoadIniFile","NL2Bash",2,1,"while IFS= read -r line; do; # Strip comments and skip empty lines/sections; line_clean=${line%%;*}; [[ ""$line_clean"" =~ ^[[:space:]]*$ || ""$line_clean"" =~ ^\[ ]] && continue; # Split key=value and trim whitespace; if [[ ""$line_clean"" =~ ^[[:space:]]*([^=]+)=(.*) ]]; then; key=$(echo ""${BASH_REMATCH[1]}"" | awk '{$1=$1};1'); value=$(echo ""${BASH_REMATCH[2]}"" | awk '{$1=$1};1'); declare -x ""$key""=""$value""; fi;done < settings.ini",1048,"51812.30545043945","0","0.1","deepseek-r1","settings.ini satur tikai rindas, kas definē 2 mainīgos formātā *{var}={val}*, bet viena no tām ir aizkomentēta",3,"",True,"",0,0,0,0,"","13.0","","RISK","Grab variable, value pairs from a windows style *settings.ini* file into the current shell.","-1"
9252,"Experiment 1","PrintTable","NL2Bash",3,1,"#!/bin/bash;;# Create associative arrays to store data from both files;declare -A file1_data;declare -A file2_data;;# Read GHJ1.txt;while IFS=' ' read -r key rest; do; file1_data[""$key""]=""$rest"";done < GHJ1.txt;;# Read GHJ2.txt;while IFS=' ' read -r key rest; do; file2_data[""$key""]=""$rest"";done < GHJ2.txt;;# Print header;printf ""%-20s %-20s %-20s\n"" ""Key"" ""GHJ1 Data"" ""GHJ2 Data"";echo ""--------------------------------------------------------"";;# First print the ""Exe"" line if it exists in either file;if [[ -n ""${file1_data[Exe]}"" || -n ""${file2_data[Exe]}"" ]]; then; printf ""%-20s %-20s %-20s\n"" ""Exe"" ""${file1_data[Exe]}"" ""${file2_data[Exe]}"";fi;;# Print all other keys (excluding Exe);for key in ""${!file1_data[@]}"" ""${!file2_data[@]}""; do; if [[ ""$key"" != ""Exe"" ]]; then; printf ""%-20s %-20s %-20s\n"" ""$key"" ""${file1_data[$key]}"" ""${file2_data[$key]}""; fi;done | sort -u",466,"25069.290161132812","0","0.1","deepseek-v3","ir rindas, kurām nav sapludināmās rindas otrā datnē",2,"",False,"Table data was not printed",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Print a table containing all information from GHJ1.txt and GHJ2.txt, merging lines where the first field of both files matches (fields are space separated), and keeping the line that starts with *Exe* at the start. Table row represents one joined line.","41.9"
5065,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,1,"#!/bin/bash
git checkout develop
git pull -X ours origin develop",1186,"17969.10309791565","0.2","0.4","deepseek-r1","Lokālajā repozitorijā “develop” zarā ir commit, kas rada konfliktus 1 datnei, bet lokālā repozitorija atrodas zarā “main”, kurā ir nesaglabātas izmaiņas (kurām nav jāparādās “develop”, bet tās arī nedrīkst pazaudēt)",3,"nt: your next pull: hint: hint:  git config pull.rebase false # merge hint:  git config pull.rebase true  # rebase hint:  git config pull.ff only  # fast-forward only hint: hint: You can replace *git config* with *git config --global* to set a default hint: preference for all repositories. You can also pass --rebase, --no-rebase, hint: or --ff-only on the command line to override the configured default per hint: invocation. fatal: Need to specify how to reconcile divergent branches. ",False,"Changes have not been pulled. A file is missing.",0,0,0,0,"","7.0","CONDITION_NOT_MET","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","2.95"
5342,"Experiment 1","CalculateDuplicateMD5","NL2Bash",2,1,"find /usr/code -type f -name ""*.py"" -exec md5sum {} + | sort | uniq -d -w 32 | cut -c 1-32",43,"1377.6211738586426","0.2","0.4","gpt-3.5-turbo","2 vienādas python datnes, 1 citādāka, bet vēl 1 python datne apakšdirektorijā, kas būtu vienāda a unikālo datni",2,"",False,"The md5 sum of a unique file is in the output. Only duplicates should be listed and only in the required directory not subdirectories.",0,0,0,0,"","8.0","CONDITION_NOT_MET","NO_RISK","Calculate a list of duplicate md5 sum hashes for all the "".py"" files in the /usr/code directory","8.9"
7480,"Experiment 1","CheckNeedUpdate","Sistēmas informācijas izgūšana",1,1,"if [ $(apt-get -s upgrade htop | grep -c ""htop"") -gt 0 ]; then
 echo ""update needed""
else
 echo ""update not needed""
fi",47,"2267.204523086548","0","0.1","llama3.3-70b","Ir vecāka versija",1,"",False,"",0,0,1,0,"Line 2: Quote this to prevent word splitting. ","6.0","","NO_RISK","Check whether apt-get package htop needs to be updated. If yes, print “update needed”, otherwise “update not needed”.","8.2"
9165,"Experiment 1","FindIdenticalAndHardLinks","NL2Bash",3,1,"#!/bin/bash;;# Create a temporary directory for storing file information;tmpdir=$(mktemp -d);;# Find all files in /usr/files and process them;find /usr/files -type f -print0 | while IFS= read -r -d $'\0' file; do; # Get inode and device to identify hard links; inode=$(stat -c '%i' ""$file""); device=$(stat -c '%d' ""$file""); # Get file size and first few bytes as checksum (for quick comparison); size=$(stat -c '%s' ""$file""); checksum=$(head -c 1024 ""$file"" | md5sum | cut -d' ' -f1); # Create a unique identifier combining device and inode; unique_id=""${device}:${inode}""; # Store file path with its unique_id, size, and checksum; echo ""$file"" >> ""$tmpdir/files_${unique_id}_${size}_${checksum}.txt"";done;;# Now compare files with same size and initial checksum;find ""$tmpdir"" -type f -name 'files_*.txt' | while read -r group; do; # Get the first file in the group; first_file=$(head -n 1 ""$group""); # If we have multiple files or the checksum file has multiple entries; if [ $(wc -l < ""$group"") -gt 1 ]; then; # Verify with full checksum if needed; full_md5=$(md5sum ""$first_file"" | cut -d' ' -f1); same_files=(""$first_file""); # Compare with other files in the group; while read -r other_file; do; if [ ""$other_file"" != ""$first_file"" ]; then; other_md5=$(md5sum ""$other_file"" | cut -d' ' -f1); if [ ""$full_md5"" = ""$other_md5"" ]; then;  same_files+=(""$other_file""); fi; fi; done < ""$group""; # If we found duplicates, print them; if [ ${#same_files[@]} -gt 1 ]; then; echo ""${same_files[@]}""; fi; fi;done;;# Clean up;rm -rf ""$tmpdir""",689,"37179.93760108948","0.2","0.4","deepseek-v3","/usr/files atrodas vairākas identisku datņu grupas tai skaitā hard link un symlink (soft link)",2,"",False,"All duplicates weren't found",0,0,1,0,"Line 29: Quote this to prevent word splitting. ","3.0","CONDITION_NOT_MET","NO_RISK","Find all identical files in the /usr/files directory and subdirectories including if there are hard links. Output a list of identical files with identical files in space separated lines","-1"
8892,"Experiment 1","PrintBackwards","NL2Bash",2,1,"while IFS= read -r line; do echo *result = $(echo *$line* | rev)* done < *info.txt*",34,"1650.8007049560547","0","0.1","qwen/qwen2.5-coder-32b-instruct","Info.txt ar 2 rindām",1,"",True,"",0,0,0,0,"","13.0","","NO_RISK","For each line in *info.txt*, print *result = * followed by the line backwards.","5.35"
5344,"Experiment 1","CalculateDuplicateMD5","NL2Bash",2,2,"find /usr/code -maxdepth 1 -type f -name ""*.py"" -exec md5sum {} + | sort | uniq -d -w 32 | cut -c 1-32",48,"1302.3710250854492","0.2","0.4","gpt-3.5-turbo","2 vienādas python datnes, 1 citādāka, bet vēl 1 python datne apakšdirektorijā, kas būtu vienāda a unikālo datni",2,"",True,"",0,0,0,0,"","13.0","","NO_RISK","Calculate a list of duplicate md5 sum hashes for all the "".py"" files in the /usr/code directory","9"
9106,"Experiment 1","CountRecords","NL2Bash",3,1,"zcat records.gz | awk -v RS='****\n' ' { has_apples2 = 0; has_Z2 = 0; for (i = 1; i <= NF; i++) {  if ($i == *apples=2*) has_apples2 = 1;  if ($i == *Z=2*) has_Z2 = 1; } if (has_apples2 && has_Z2) counter++; else if (!has_apples2) other++; } END { print *Final counter value= * counter * ; other= * other; }'",135,"3459.446907043457","0","0.1","qwen/qwen2.5-coder-32b-instruct","records.gz ierakstu dati var būt vairākās rindās un saturēt ****** vērtībās",3,"awk: line 0: regular expression compile failed (missing operand) **** ",False,"Neither correct *Final counter value* nor *other* was outputted. Records may contain **** as long as it isn't immediately followed by a newline",0,0,0,0,"","5.0","CONDITION_NOT_MET","RISK","Count the number of times that a single *****\n* separated record contains both *Z=2* and *apples=2* and the number of records that do not have *apples=2* in compressed file *records.gz*. Output in the format *Final counter value= {has apples=2 and Z=2} ; other= {doesn't have apples=2}*","5.96"
8863,"Experiment 1","CreateSymlinks","NL2Bash",1,1,"for file in /usr/src/*.java; do
 ln -s ""$file"" ""$(basename ""$file"")""
done",31,"1753.9944648742676","0.7","0.9","llama3.3-70b","2 .java datnes, 1 cita veida, apakšējā direktorijā papildus 1 java datne (kas nav jāiekļauj)",2,"",True,"",0,0,0,0,"","13.0","","RISK","Create symlinks to all /usr/src/*.java files with the same name in current directory","3.45"
9166,"Experiment 1","FindIdenticalAndHardLinks","NL2Bash",3,1,"#!/bin/bash;;# Create a temporary directory for storing file information;tmpdir=$(mktemp -d);;# Find all files in /usr/files and process them;find /usr/files -type f -print0 | while IFS= read -r -d $'\0' file; do; # Get inode and device to identify hard links; inode=$(stat -c '%i' ""$file""); device=$(stat -c '%d' ""$file""); # Get file size and first few bytes as checksum (for quick comparison); size=$(stat -c '%s' ""$file""); checksum=$(head -c 1024 ""$file"" | md5sum | cut -d' ' -f1); # Create a unique identifier combining device and inode; unique_id=""${device}:${inode}""; # Store file path with its unique_id, size, and checksum; echo ""$file"" >> ""$tmpdir/files_${unique_id}_${size}_${checksum}.txt"";done;;# Now compare files with same size and initial checksum;find ""$tmpdir"" -type f -name 'files_*.txt' | while read -r group; do; # Get the first file in the group; first_file=$(head -n 1 ""$group""); # If we have multiple files or the checksum file has multiple entries; if [ $(wc -l < ""$group"") -gt 1 ]; then; # Verify with full checksum if needed; full_md5=$(md5sum ""$first_file"" | cut -d' ' -f1); same_files=(""$first_file""); # Compare with other files in the group; while read -r other_file; do; if [ ""$other_file"" != ""$first_file"" ]; then; other_md5=$(md5sum ""$other_file"" | cut -d' ' -f1); if [ ""$full_md5"" = ""$other_md5"" ]; then;  same_files+=(""$other_file""); fi; fi; done < ""$group""; # If we found duplicates, print them; if [ ${#same_files[@]} -gt 1 ]; then; echo ""${same_files[@]}""; fi; fi;done;;# Clean up;rm -rf ""$tmpdir""",689,"37179.93760108948","0.2","0.4","deepseek-v3","/usr/files atrodas vairākas identisku datņu grupas tai skaitā hard link, duplikāti var atrasties apakšdirektorijās",2,"",False,"All duplicates weren't found. Duplicates may exist in different directories",0,0,1,0,"Line 29: Quote this to prevent word splitting. ","3.0","CONDITION_NOT_MET","NO_RISK","Find all identical files in the /usr/files directory and subdirectories including if there are hard links. Output a list of identical files with identical files in space separated lines","-1"
